,BG_SCALE,Q3,MIN,MAX,N_SURG,Q1,PART,Q2,TARGET_SCALE,MAX_QUEUE_LENGTH,AVG
1626,1.0,27.15,4.0,30.0,3,9.7,0.02857142857142857,21.5,2.0,1.0,19.0
1627,1.0,62.6,3.0,74.0,3,18.2,0.05670103092783505,40.0,2.0,4.0,39.45454545454545
1628,1.0,25.2,3.0,41.0,3,4.8,0.04093567251461988,16.0,2.0,1.0,17.142857142857142
1629,1.0,33.0,1.0,96.0,3,11.2,0.05747126436781609,21.0,2.0,2.0,24.2
1630,1.0,28.2,4.0,32.0,3,9.7,0.02727272727272727,17.5,2.0,1.0,18.166666666666668
1631,1.0,26.0,2.0,26.0,3,2.0,0.010050251256281407,14.0,2.0,0.0,14.0
1632,1.0,--,,,4,--,0.0,--,2.0,,
1633,1.0,--,,,4,--,0.0,--,2.0,,
1634,1.0,--,,,4,--,0.0,--,2.0,,
1635,1.0,--,,,4,--,0.0,--,2.0,,
1636,1.0,7.0,1.0,8.0,4,1.4,0.01485148514851485,3.0,2.0,1.0,4.0
1637,1.0,16.0,11.0,16.0,4,11.0,0.011299435028248588,13.5,2.0,1.0,13.5
1638,1.0,36.75,14.0,39.0,4,20.3,0.019138755980861243,31.0,2.0,1.0,28.75
1639,1.0,--,,,4,--,0.0,--,2.0,,
1640,1.0,--,,,4,--,0.0,--,2.0,,
1641,1.0,7,7.0,7.0,4,7,0.003861003861003861,7,2.0,1.0,7.0
1642,1.0,36.25,9.0,43.0,4,12.15,0.017777777777777778,22.0,2.0,1.0,24.0
1643,1.0,--,,,4,--,0.0,--,2.0,,
1644,1.0,--,,,4,--,0.0,--,2.0,,
1645,1.0,--,,,4,--,0.0,--,2.0,,
1646,1.0,16.0,1.0,26.0,4,3.6,0.029411764705882353,10.0,2.0,1.0,10.714285714285714
1647,1.0,49,49.0,49.0,4,49,0.004032258064516129,49,2.0,1.0,49.0
1648,1.0,--,,,4,--,0.0,--,2.0,,
1649,1.0,16.0,12.0,16.0,4,12.0,0.00823045267489712,14.0,2.0,1.0,14.0
1650,1.0,30.3,2.0,45.0,4,2.7,0.02403846153846154,21.0,2.0,1.0,19.0
1651,1.0,--,,,4,--,0.0,--,2.0,,
1652,1.0,7,7.0,7.0,4,7,0.00423728813559322,7,2.0,0.0,7.0
1653,1.0,2,2.0,2.0,4,2,0.004,2,2.0,0.0,2.0
1654,1.0,--,,,4,--,0.0,--,2.0,,
1655,1.0,5,5.0,5.0,4,5,0.003952569169960474,5,2.0,0.0,5.0
1656,1.0,--,,,5,--,0.0,--,2.0,,
1657,1.0,--,,,5,--,0.0,--,2.0,,
1658,1.0,--,,,5,--,0.0,--,2.0,,
1659,1.0,--,,,5,--,0.0,--,2.0,,
1660,1.0,--,,,5,--,0.0,--,2.0,,
1661,1.0,--,,,5,--,0.0,--,2.0,,
1662,1.0,--,,,5,--,0.0,--,2.0,,
1663,1.0,--,,,5,--,0.0,--,2.0,,
1664,1.0,--,,,5,--,0.0,--,2.0,,
1665,1.0,3,3.0,3.0,5,3,0.004329004329004329,3,2.0,0.0,3.0
1666,1.0,--,,,5,--,0.0,--,2.0,,
1667,1.0,--,,,5,--,0.0,--,2.0,,
1668,1.0,--,,,5,--,0.0,--,2.0,,
1669,1.0,--,,,5,--,0.0,--,2.0,,
1670,1.0,--,,,5,--,0.0,--,2.0,,
1671,1.0,--,,,5,--,0.0,--,2.0,,
1672,1.0,--,,,5,--,0.0,--,2.0,,
1673,1.0,--,,,5,--,0.0,--,2.0,,
1674,1.0,--,,,5,--,0.0,--,2.0,,
1675,1.0,--,,,5,--,0.0,--,2.0,,
1676,1.0,--,,,5,--,0.0,--,2.0,,
1677,1.0,--,,,5,--,0.0,--,2.0,,
1678,1.0,--,,,5,--,0.0,--,2.0,,
1679,1.0,--,,,5,--,0.0,--,2.0,,
1680,1.5,1333.5,4.0,2211.0,1,106.7,0.6909090909090909,505.0,2.0,32.0,701.8552631578947
1681,1.5,649.15,3.0,1947.0,1,79.45,0.6098654708520179,253.0,2.0,20.0,429.63235294117646
1682,1.5,408.1,5.0,1557.0,1,60.8,0.5570776255707762,139.0,2.0,18.0,273.58196721311475
1683,1.5,330.7,1.0,1954.0,1,47.8,0.5828877005347594,210.0,2.0,12.0,261.5321100917431
1684,1.5,739.1,1.0,2091.0,1,80.9,0.6839622641509434,266.0,2.0,21.0,484.73793103448276
1685,1.5,381.6,3.0,2406.0,1,80.0,0.6127450980392157,182.0,2.0,19.0,336.864
1686,1.5,1053.6,11.0,4385.0,1,106.4,0.7510729613733905,279.0,2.0,44.0,792.8857142857142
1687,1.5,708.8,1.0,1539.0,1,89.45,0.5454545454545454,261.5,2.0,18.0,415.4895833333333
1688,1.5,367.3,5.0,1583.0,1,56.9,0.5896414342629482,155.5,2.0,14.0,298.4256756756757
1689,1.5,1231.7,5.0,2716.0,1,151.45,0.7391304347826086,530.0,2.0,27.0,735.1225490196078
1690,1.5,514.55,2.0,2314.0,1,62.45,0.5950413223140496,178.5,2.0,24.0,473.75694444444446
1691,1.5,552.6,5.0,2983.0,1,84.7,0.7318181818181818,258.0,2.0,33.0,446.055900621118
1692,1.5,533.85,2.0,1657.0,1,73.0,0.6111111111111112,177.0,2.0,18.0,375.1666666666667
1693,1.5,405.75,1.0,2055.0,1,69.0,0.6231155778894473,181.5,2.0,17.0,347.63709677419354
1694,1.5,1906.45,5.0,4251.0,1,234.55,0.7336683417085427,768.5,2.0,44.0,1162.2671232876712
1695,1.5,1107.0,2.0,3185.0,1,94.9,0.6702898550724637,321.0,2.0,29.0,669.7837837837837
1696,1.5,1158.1,3.0,2544.0,1,164.5,0.6666666666666666,498.0,2.0,20.0,698.0079365079365
1697,1.5,507.4,3.0,2102.0,1,69.0,0.6289592760180995,201.0,2.0,22.0,335.32374100719426
1698,1.5,603.0,6.0,2676.0,1,54.0,0.5192307692307693,243.0,2.0,27.0,455.320987654321
1699,1.5,940.3,1.0,2567.0,1,81.85,0.7555555555555555,283.0,2.0,25.0,509.6588235294118
1700,1.5,555.3,7.0,1992.0,1,59.7,0.5636363636363636,210.0,2.0,23.0,433.01075268817203
1701,1.5,248.7,1.0,1810.0,1,44.0,0.5681818181818182,95.0,2.0,13.0,227.27
1702,1.5,2460.75,3.0,6532.0,1,219.7,0.8259109311740891,984.0,2.0,67.0,1625.6813725490197
1703,1.5,540.6,2.0,1766.0,1,104.6,0.7277227722772277,227.0,2.0,18.0,374.23809523809524
1704,1.5,142.25,3.0,505.0,2,34.85,0.20481927710843373,56.5,2.0,8.0,107.20588235294117
1705,1.5,106.1,3.0,161.0,2,19.95,0.17,37.5,2.0,6.0,55.529411764705884
1706,1.5,139.2,1.0,255.0,2,35.0,0.1452513966480447,81.5,2.0,10.0,91.46153846153847
1707,1.5,146.65,2.0,553.0,2,25.95,0.20161290322580644,56.0,2.0,10.0,107.04
1708,1.5,103.0,2.0,449.0,2,26.6,0.3359073359073359,50.0,2.0,9.0,87.29885057471265
1709,1.5,125.6,3.0,313.0,2,25.0,0.25257731958762886,60.0,2.0,6.0,86.0204081632653
1710,1.5,294.8,1.0,744.0,2,25.45,0.2639593908629442,73.0,2.0,7.0,174.71153846153845
1711,1.5,214.65,1.0,1233.0,2,33.45,0.27091633466135456,91.0,2.0,13.0,197.27941176470588
1712,1.5,72.3,1.0,202.0,2,16.95,0.28054298642533937,36.0,2.0,4.0,49.064516129032256
1713,1.5,61.3,1.0,119.0,2,13.45,0.22818791946308725,29.5,2.0,3.0,37.720588235294116
1714,1.5,168.8,4.0,1007.0,2,22.4,0.26582278481012656,54.0,2.0,10.0,129.3968253968254
1715,1.5,76.5,2.0,210.0,2,20.9,0.24,40.0,2.0,4.0,55.425925925925924
1716,1.5,74.2,1.0,149.0,2,25.0,0.2627118644067797,48.5,2.0,4.0,51.725806451612904
1717,1.5,124.2,1.0,577.0,2,30.4,0.3817204301075269,72.0,2.0,6.0,104.74647887323944
1718,1.5,113.2,9.0,610.0,2,23.4,0.2028301886792453,55.0,2.0,7.0,102.69767441860465
1719,1.5,125.85,1.0,177.0,2,30.8,0.20915032679738563,64.0,2.0,7.0,79.8125
1720,1.5,87.9,2.0,381.0,2,20.0,0.18702290076335878,44.0,2.0,7.0,65.22448979591837
1721,1.5,97.8,3.0,274.0,2,23.4,0.27816901408450706,45.0,2.0,5.0,64.78481012658227
1722,1.5,56.55,1.0,302.0,2,18.45,0.23357664233576642,34.0,2.0,6.0,55.65625
1723,1.5,96.15,4.0,200.0,2,18.95,0.2787878787878788,52.0,2.0,5.0,61.32608695652174
1724,1.5,119.25,2.0,534.0,2,14.9,0.1651376146788991,34.0,2.0,13.0,101.91666666666667
1725,1.5,98.95,1.0,348.0,2,25.95,0.30042918454935624,46.5,2.0,6.0,69.82857142857142
1726,1.5,100.65,2.0,1312.0,2,16.7,0.23711340206185566,46.5,2.0,9.0,182.97826086956522
1727,1.5,167.9,1.0,527.0,2,30.0,0.21212121212121213,45.0,2.0,7.0,106.83673469387755
1728,1.5,43.65,1.0,55.0,3,17.45,0.08403361344537816,26.0,2.0,3.0,28.85
1729,1.5,530.4,3.0,604.0,3,19.0,0.06818181818181818,46.0,2.0,12.0,215.4
1730,1.5,29.3,1.0,58.0,3,6.0,0.04329004329004329,21.5,2.0,1.0,21.1
1731,1.5,26.6,3.0,123.0,3,7.6,0.0954356846473029,18.0,2.0,2.0,25.217391304347824
1732,1.5,47.0,2.0,401.0,3,28.5,0.045454545454545456,41.0,2.0,5.0,91.5
1733,1.5,30.0,4.0,30.0,3,7.8,0.024489795918367346,26.0,2.0,2.0,20.666666666666668
1734,1.5,64.45,2.0,119.0,3,15.65,0.07909604519774012,27.5,2.0,3.0,40.07142857142857
1735,1.5,33.95,2.0,216.0,3,9.6,0.04519774011299435,22.5,2.0,7.0,43.75
1736,1.5,21.1,1.0,59.0,3,4.9,0.04524886877828054,12.0,2.0,1.0,16.6
1737,1.5,21.1,7.0,22.0,3,8.35,0.0196078431372549,15.0,2.0,1.0,14.75
1738,1.5,29.6,2.0,47.0,3,8.6,0.06578947368421052,21.0,2.0,2.0,19.466666666666665
1739,1.5,40.2,10.0,87.0,3,10.45,0.04897959183673469,24.0,2.0,2.0,30.25
1740,1.5,38.1,6.0,80.0,3,11.1,0.0625,21.0,2.0,2.0,27.923076923076923
1741,1.5,66.2,10.0,87.0,3,16.2,0.034653465346534656,26.0,2.0,2.0,40.0
1742,1.5,125.2,1.0,394.0,3,11.6,0.115,24.0,2.0,12.0,76.8695652173913
1743,1.5,40.5,2.0,108.0,3,10.0,0.1065989847715736,23.0,2.0,3.0,29.761904761904763
1744,1.5,33.0,1.0,63.0,3,12.1,0.07488986784140969,22.0,2.0,2.0,22.705882352941178
1745,1.5,48.3,7.0,84.0,3,15.5,0.11312217194570136,38.0,2.0,3.0,35.48
1746,1.5,31.75,3.0,81.0,3,7.35,0.06486486486486487,20.0,2.0,3.0,24.166666666666668
1747,1.5,125.9,1.0,225.0,3,11.4,0.12719298245614036,20.0,2.0,7.0,63.03448275862069
1748,1.5,49.95,1.0,408.0,3,13.0,0.1038961038961039,35.5,2.0,3.0,59.125
1749,1.5,58.6,6.0,122.0,3,18.4,0.0658682634730539,46.0,2.0,3.0,46.72727272727273
1750,1.5,31.2,3.0,38.0,3,6.8,0.07017543859649122,14.5,2.0,1.0,17.5
1751,1.5,59.6,13.0,127.0,3,17.4,0.04526748971193416,45.0,2.0,2.0,45.90909090909091
1752,1.5,6,6.0,6.0,4,6,0.005555555555555556,6,2.0,0.0,6.0
1753,1.5,13.05,2.0,43.0,4,3.95,0.041666666666666664,8.5,2.0,1.0,11.5
1754,1.5,14.6,4.0,20.0,4,4.45,0.017167381974248927,6.5,2.0,1.0,9.25
1755,1.5,62.7,7.0,76.0,4,21.0,0.028901734104046242,27.0,2.0,2.0,38.8
1756,1.5,14.0,11.0,14.0,4,11.0,0.007633587786259542,12.5,2.0,1.0,12.5
1757,1.5,28.1,3.0,53.0,4,6.95,0.05555555555555555,11.5,2.0,3.0,18.214285714285715
1758,1.5,72.9,4.0,136.0,4,7.7,0.051181102362204724,24.0,2.0,7.0,40.07692307692308
1759,1.5,15.45,2.0,24.0,4,6.75,0.028169014084507043,11.0,2.0,1.0,11.666666666666666
1760,1.5,2.0,1.0,2.0,4,1.0,0.008264462809917356,1.5,2.0,0.0,1.5
1761,1.5,51.9,12.0,88.0,4,16.75,0.02702702702702703,28.0,2.0,5.0,37.166666666666664
1762,1.5,17.0,15.0,17.0,4,15.0,0.011976047904191617,16.0,2.0,1.0,16.0
1763,1.5,115.8,9.0,141.0,4,10.2,0.010067114093959731,15.0,2.0,4.0,55.0
1764,1.5,29.4,4.0,43.0,4,5.0,0.02857142857142857,13.0,2.0,1.0,17.22222222222222
1765,1.5,--,,,4,--,0.0,--,2.0,,
1766,1.5,24.0,5.0,31.0,4,5.7,0.024271844660194174,8.0,2.0,1.0,14.2
1767,1.5,25.0,11.0,25.0,4,11.0,0.007326007326007326,18.0,2.0,1.0,18.0
1768,1.5,19.6,6.0,49.0,4,9.0,0.058823529411764705,17.0,2.0,3.0,18.0
1769,1.5,23.45,4.0,32.0,4,6.25,0.018957345971563982,11.0,2.0,1.0,14.5
1770,1.5,8.3,1.0,11.0,4,1.9,0.01680672268907563,4.0,2.0,1.0,5.0
1771,1.5,31.65,18.0,33.0,4,19.35,0.021052631578947368,25.5,2.0,0.0,25.5
1772,1.5,29.6,9.0,35.0,4,17.2,0.03286384976525822,19.0,2.0,2.0,21.428571428571427
1773,1.5,28.3,9.0,43.0,4,12.5,0.026737967914438502,20.0,2.0,1.0,21.6
1774,1.5,17.8,1.0,75.0,4,2.2,0.029288702928870293,3.0,2.0,1.0,16.142857142857142
1775,1.5,15.0,3.0,49.0,4,7.6,0.042801556420233464,12.0,2.0,2.0,14.363636363636363
1776,1.5,--,,,5,--,0.0,--,2.0,,
1777,1.5,13,13.0,13.0,5,13,0.0049504950495049506,13,2.0,0.0,13.0
1778,1.5,2,2.0,2.0,5,2,0.0048543689320388345,2,2.0,0.0,2.0
1779,1.5,31,31.0,31.0,5,31,0.0045045045045045045,31,2.0,2.0,31.0
1780,1.5,3,3.0,3.0,5,3,0.004081632653061225,3,2.0,0.0,3.0
1781,1.5,17.0,1.0,17.0,5,1.0,0.00881057268722467,9.0,2.0,0.0,9.0
1782,1.5,--,,,5,--,0.0,--,2.0,,
1783,1.5,3,3.0,3.0,5,3,0.004032258064516129,3,2.0,1.0,3.0
1784,1.5,11,11.0,11.0,5,11,0.004329004329004329,11,2.0,1.0,11.0
1785,1.5,31.6,4.0,40.0,5,16.6,0.022026431718061675,25.0,2.0,3.0,23.8
1786,1.5,--,,,5,--,0.0,--,2.0,,
1787,1.5,13.0,9.0,13.0,5,9.0,0.010416666666666666,11.0,2.0,1.0,11.0
1788,1.5,--,,,5,--,0.0,--,2.0,,
1789,1.5,9,9.0,9.0,5,9,0.0044444444444444444,9,2.0,0.0,9.0
1790,1.5,--,,,5,--,0.0,--,2.0,,
1791,1.5,5,5.0,5.0,5,5,0.004807692307692308,5,2.0,0.0,5.0
1792,1.5,--,,,5,--,0.0,--,2.0,,
1793,1.5,--,,,5,--,0.0,--,2.0,,
1794,1.5,--,,,5,--,0.0,--,2.0,,
1795,1.5,--,,,5,--,0.0,--,2.0,,
1796,1.5,15.0,9.0,15.0,5,9.0,0.008298755186721992,12.0,2.0,1.0,12.0
1797,1.5,--,,,5,--,0.0,--,2.0,,
1798,1.5,16.0,10.0,16.0,5,10.0,0.009345794392523364,13.0,2.0,1.0,13.0
1799,1.5,25,25.0,25.0,5,25,0.0038022813688212928,25,2.0,2.0,25.0
1800,2.0,1551.1,2.0,3617.0,1,277.7,0.8796296296296297,670.5,2.0,39.0,985.0052631578948
1801,2.0,2208.6,6.0,5266.0,1,329.0,0.7894736842105263,1122.5,2.0,63.0,1509.35
1802,2.0,1770.2,3.0,3677.0,1,129.9,0.7984189723320159,430.5,2.0,46.0,986.1633663366337
1803,2.0,2527.4,4.0,4707.0,1,428.6,0.8352272727272727,1164.0,2.0,61.0,1496.7891156462586
1804,2.0,1477.0,3.0,3302.0,1,396.7,0.8467432950191571,855.0,2.0,40.0,1025.787330316742
1805,2.0,740.9,5.0,2141.0,1,156.8,0.7644444444444445,372.0,2.0,33.0,530.6104651162791
1806,2.0,481.4,2.0,1912.0,1,104.75,0.6697247706422018,250.0,2.0,30.0,379.2808219178082
1807,2.0,913.1,1.0,2565.0,1,228.35,0.8173913043478261,539.5,2.0,27.0,702.1755319148937
1808,2.0,2166.5,1.0,4650.0,1,352.7,0.8638743455497382,1081.0,2.0,68.0,1425.169696969697
1809,2.0,3713.0,12.0,5991.0,1,806.8,0.8221153846153846,2157.0,2.0,61.0,2424.561403508772
1810,2.0,3671.7,8.0,6172.0,1,214.6,0.7810945273631841,1278.0,2.0,66.0,1955.8407643312103
1811,2.0,1313.8,1.0,2961.0,1,322.4,0.8412698412698413,666.0,2.0,35.0,882.3962264150944
1812,2.0,1680.2,1.0,3257.0,1,214.65,0.8424908424908425,574.5,2.0,43.0,980.2347826086957
1813,2.0,774.15,6.0,3119.0,1,186.85,0.7788461538461539,414.5,2.0,30.0,633.6172839506173
1814,2.0,2627.4,1.0,7731.0,1,230.6,0.8511627906976744,970.0,2.0,82.0,1588.016393442623
1815,2.0,1102.1,3.0,2988.0,1,152.5,0.7032258064516129,472.0,2.0,46.0,780.1284403669724
1816,2.0,1706.7,2.0,5673.0,1,283.3,0.7869565217391304,742.0,2.0,40.0,1128.53591160221
1817,2.0,1384.1,3.0,3618.0,1,196.0,0.8214285714285714,944.0,2.0,49.0,986.7445652173913
1818,2.0,624.3,3.0,2428.0,1,139.4,0.6830357142857143,343.0,2.0,34.0,557.0065359477125
1819,2.0,2956.15,2.0,6160.0,1,381.0,0.8350515463917526,1215.0,2.0,68.0,1730.9506172839506
1820,2.0,2246.05,7.0,4999.0,1,358.75,0.8425925925925926,1179.5,2.0,64.0,1423.1263736263736
1821,2.0,1383.6,9.0,2481.0,1,174.4,0.7323232323232324,349.0,2.0,40.0,736.2206896551725
1822,2.0,1246.85,1.0,3169.0,1,96.0,0.6919431279620853,479.5,2.0,44.0,850.2534246575342
1823,2.0,1212.0,5.0,3013.0,1,158.75,0.7981220657276995,497.0,2.0,32.0,686.9529411764706
1824,2.0,207.1,4.0,748.0,2,26.6,0.28699551569506726,76.5,2.0,9.0,132.4375
1825,2.0,232.3,3.0,1649.0,2,43.9,0.37988826815642457,103.5,2.0,15.0,229.19117647058823
1826,2.0,182.9,2.0,901.0,2,41.7,0.375,78.0,2.0,10.0,147.320987654321
1827,2.0,180.8,2.0,388.0,2,23.2,0.22872340425531915,71.0,2.0,12.0,111.25581395348837
1828,2.0,196.2,6.0,1346.0,2,36.9,0.3490566037735849,76.0,2.0,18.0,144.02702702702703
1829,2.0,161.6,1.0,913.0,2,27.2,0.32051282051282054,90.0,2.0,9.0,142.46666666666667
1830,2.0,228.2,1.0,1359.0,2,27.4,0.2413793103448276,65.0,2.0,28.0,217.06349206349208
1831,2.0,220.9,2.0,556.0,2,44.7,0.3520408163265306,113.0,2.0,9.0,153.6231884057971
1832,2.0,178.3,1.0,436.0,2,31.95,0.37,87.5,2.0,9.0,117.29729729729729
1833,2.0,184.7,7.0,926.0,2,42.75,0.33980582524271846,83.0,2.0,10.0,129.4142857142857
1834,2.0,199.3,3.0,1060.0,2,41.25,0.425531914893617,88.5,2.0,17.0,166.24
1835,2.0,181.55,1.0,680.0,2,42.9,0.3554006968641115,85.5,2.0,11.0,140.76470588235293
1836,2.0,339.8,1.0,1859.0,2,29.2,0.35195530726256985,103.0,2.0,16.0,288.2063492063492
1837,2.0,197.25,2.0,733.0,2,22.0,0.28846153846153844,69.0,2.0,17.0,144.36666666666667
1838,2.0,144.8,2.0,557.0,2,39.0,0.3872549019607843,96.0,2.0,15.0,123.68354430379746
1839,2.0,172.55,2.0,462.0,2,34.95,0.3056768558951965,80.5,2.0,13.0,140.0857142857143
1840,2.0,195.2,1.0,1381.0,2,39.8,0.36312849162011174,93.0,2.0,14.0,142.23076923076923
1841,2.0,117.2,2.0,242.0,2,18.8,0.34946236559139787,52.0,2.0,10.0,76.24615384615385
1842,2.0,156.2,2.0,1328.0,2,24.0,0.3464566929133858,60.5,2.0,20.0,153.8409090909091
1843,2.0,173.1,1.0,1200.0,2,33.0,0.3269230769230769,71.5,2.0,11.0,138.10294117647058
1844,2.0,100.5,3.0,530.0,2,29.0,0.29918032786885246,58.0,2.0,11.0,83.01369863013699
1845,2.0,232.0,2.0,1926.0,2,44.0,0.50199203187251,88.5,2.0,26.0,187.5873015873016
1846,2.0,301.6,8.0,1596.0,2,34.2,0.4340659340659341,102.0,2.0,20.0,252.0379746835443
1847,2.0,167.0,1.0,737.0,2,35.2,0.2863247863247863,63.0,2.0,14.0,120.43283582089552
1848,2.0,84.05,1.0,280.0,3,18.0,0.14150943396226415,40.0,2.0,6.0,59.833333333333336
1849,2.0,45.9,2.0,113.0,3,20.0,0.16097560975609757,29.0,2.0,4.0,35.75757575757576
1850,2.0,91.0,1.0,346.0,3,10.7,0.12133891213389121,46.0,2.0,7.0,65.55172413793103
1851,2.0,62.3,2.0,353.0,3,24.0,0.14146341463414633,37.0,2.0,7.0,67.96551724137932
1852,2.0,46.6,1.0,257.0,3,10.0,0.09268292682926829,35.0,2.0,4.0,53.10526315789474
1853,2.0,50.2,4.0,175.0,3,14.4,0.06912442396313365,25.0,2.0,3.0,41.666666666666664
1854,2.0,87.55,1.0,144.0,3,23.15,0.08205128205128205,58.5,2.0,4.0,59.9375
1855,2.0,53.5,2.0,90.0,3,21.25,0.07567567567567568,40.0,2.0,3.0,41.0
1856,2.0,43.65,5.0,152.0,3,14.0,0.07777777777777778,31.0,2.0,4.0,38.857142857142854
1857,2.0,44.2,2.0,1112.0,3,12.2,0.13565891472868216,24.0,2.0,5.0,64.77142857142857
1858,2.0,126.0,3.0,460.0,3,14.95,0.2222222222222222,46.5,2.0,11.0,85.1
1859,2.0,32.15,1.0,97.0,3,14.85,0.12359550561797752,20.5,2.0,4.0,25.227272727272727
1860,2.0,66.25,1.0,178.0,3,10.0,0.08438818565400844,28.5,2.0,6.0,44.6
1861,2.0,65.3,1.0,247.0,3,10.7,0.20108695652173914,24.0,2.0,5.0,50.45945945945946
1862,2.0,51.2,1.0,113.0,3,10.0,0.10550458715596331,34.0,2.0,4.0,37.56521739130435
1863,2.0,59.2,1.0,235.0,3,17.8,0.12162162162162163,35.0,2.0,6.0,44.851851851851855
1864,2.0,100.8,2.0,269.0,3,15.8,0.14056224899598393,44.0,2.0,6.0,62.285714285714285
1865,2.0,67.8,1.0,108.0,3,16.6,0.09583333333333334,31.0,2.0,4.0,40.43478260869565
1866,2.0,62.0,1.0,142.0,3,17.4,0.1626984126984127,38.0,2.0,6.0,44.36585365853659
1867,2.0,65.85,1.0,129.0,3,13.35,0.12334801762114538,37.0,2.0,5.0,45.357142857142854
1868,2.0,49.0,1.0,72.0,3,19.2,0.07894736842105263,33.0,2.0,3.0,35.2
1869,2.0,80.9,5.0,201.0,3,26.4,0.13440860215053763,50.0,2.0,6.0,62.64
1870,2.0,61.6,1.0,138.0,3,15.4,0.13917525773195877,34.0,2.0,5.0,42.22222222222222
1871,2.0,48.2,1.0,118.0,3,15.7,0.12663755458515283,35.0,2.0,6.0,38.724137931034484
1872,2.0,129.0,2.0,311.0,4,13.6,0.049107142857142856,76.0,2.0,11.0,97.0909090909091
1873,2.0,23.25,2.0,38.0,4,5.85,0.07106598984771574,18.5,2.0,2.0,16.785714285714285
1874,2.0,22.75,1.0,43.0,4,8.05,0.048,16.0,2.0,1.0,16.5
1875,2.0,27.0,1.0,30.0,4,5.0,0.04198473282442748,18.0,2.0,2.0,16.181818181818183
1876,2.0,22.0,3.0,73.0,4,11.2,0.043824701195219126,13.0,2.0,3.0,22.0
1877,2.0,47.4,3.0,57.0,4,7.2,0.06329113924050633,14.0,2.0,3.0,24.6
1878,2.0,32.25,3.0,57.0,4,9.9,0.05240174672489083,16.0,2.0,2.0,21.583333333333332
1879,2.0,46.1,4.0,48.0,4,8.75,0.02553191489361702,22.5,2.0,2.0,25.333333333333332
1880,2.0,65.75,6.0,95.0,4,12.3,0.0182648401826484,25.0,2.0,4.0,37.75
1881,2.0,1171.4,7.0,1370.0,4,50.2,0.11855670103092783,169.0,2.0,27.0,504.04347826086956
1882,2.0,40.4,1.0,99.0,4,12.7,0.05241935483870968,21.0,2.0,5.0,30.153846153846153
1883,2.0,35.8,1.0,45.0,4,8.2,0.06198347107438017,29.0,2.0,2.0,24.666666666666668
1884,2.0,101.4,20.0,124.0,4,29.8,0.04455445544554455,92.0,2.0,6.0,70.55555555555556
1885,2.0,62.8,4.0,132.0,4,14.9,0.05963302752293578,38.0,2.0,7.0,45.69230769230769
1886,2.0,20.2,2.0,58.0,4,3.45,0.04395604395604396,6.0,2.0,3.0,14.875
1887,2.0,24.8,2.0,46.0,4,5.4,0.02834008097165992,13.0,2.0,1.0,17.857142857142858
1888,2.0,38.25,10.0,54.0,4,11.8,0.02185792349726776,16.5,2.0,3.0,24.25
1889,2.0,32.45,6.0,91.0,4,7.95,0.05907172995780591,13.0,2.0,3.0,24.642857142857142
1890,2.0,85.8,28.0,104.0,4,37.1,0.0228310502283105,66.0,2.0,2.0,63.4
1891,2.0,60.6,2.0,354.0,4,13.7,0.08786610878661087,45.0,2.0,10.0,52.285714285714285
1892,2.0,45.9,5.0,119.0,4,11.0,0.0860655737704918,25.0,2.0,3.0,33.285714285714285
1893,2.0,68.0,3.0,68.0,4,17.7,0.031055900621118012,32.0,2.0,3.0,39.0
1894,2.0,22.2,11.0,30.0,4,12.45,0.034934497816593885,17.5,2.0,2.0,18.125
1895,2.0,29.0,7.0,38.0,4,7.0,0.018518518518518517,12.5,2.0,1.0,17.5
1896,2.0,23.7,5.0,30.0,5,7.1,0.025906735751295335,20.0,2.0,1.0,16.8
1897,2.0,34.4,6.0,35.0,5,11.2,0.01098901098901099,32.0,2.0,2.0,24.333333333333332
1898,2.0,17,17.0,17.0,5,17,0.004524886877828055,17,2.0,0.0,17.0
1899,2.0,35,35.0,35.0,5,35,0.005988023952095809,35,2.0,0.0,35.0
1900,2.0,41.9,1.0,59.0,5,6.4,0.018957345971563982,17.0,2.0,2.0,23.5
1901,2.0,36.4,5.0,42.0,5,9.9,0.026881720430107527,23.0,2.0,2.0,23.2
1902,2.0,10,10.0,10.0,5,10,0.005780346820809248,10,2.0,0.0,10.0
1903,2.0,21.8,2.0,25.0,5,3.4,0.014018691588785047,9.0,2.0,2.0,12.0
1904,2.0,38.0,2.0,38.0,5,2.0,0.009569377990430622,20.0,2.0,1.0,20.0
1905,2.0,19.6,7.0,22.0,5,7.6,0.01098901098901099,10.0,2.0,0.0,13.0
1906,2.0,30.0,22.0,30.0,5,22.0,0.008888888888888889,26.0,2.0,1.0,26.0
1907,2.0,7,7.0,7.0,5,7,0.005555555555555556,7,2.0,1.0,7.0
1908,2.0,19.9,9.0,37.0,5,10.9,0.019417475728155338,12.5,2.0,2.0,16.833333333333332
1909,2.0,2.8,2.0,3.0,5,2.0,0.012875536480686695,2.0,2.0,0.0,2.3333333333333335
1910,2.0,14.0,3.0,21.0,5,6.5,0.022321428571428572,11.0,2.0,2.0,10.8
1911,2.0,11.0,10.0,11.0,5,10.0,0.009433962264150943,10.5,2.0,1.0,10.5
1912,2.0,--,,,5,--,0.0,--,2.0,,
1913,2.0,25.1,11.0,26.0,5,14.6,0.022727272727272728,21.5,2.0,2.0,20.0
1914,2.0,32.35,10.0,40.0,5,15.4,0.02127659574468085,22.5,2.0,2.0,23.75
