,TARGET_SCALE,Q2,AVG,N_SURG,Q3,Q1,MIN,BG_SCALE,MAX_QUEUE_LENGTH,MAX,PART
4906,1.5,--,,5,--,--,,1.0,,,0.0
4907,1.5,--,,5,--,--,,1.0,,,0.0
4908,1.5,--,,5,--,--,,1.0,,,0.0
4909,1.5,--,,5,--,--,,1.0,,,0.0
4910,1.5,--,,5,--,--,,1.0,,,0.0
4911,1.5,--,,5,--,--,,1.0,,,0.0
4912,1.5,--,,5,--,--,,1.0,,,0.0
4913,1.5,--,,5,--,--,,1.0,,,0.0
4914,1.5,--,,5,--,--,,1.0,,,0.0
4915,1.5,--,,5,--,--,,1.0,,,0.0
4916,1.5,--,,5,--,--,,1.0,,,0.0
4917,1.5,--,,5,--,--,,1.0,,,0.0
4918,1.5,--,,5,--,--,,1.0,,,0.0
4919,1.5,--,,5,--,--,,1.0,,,0.0
4920,1.5,--,,5,--,--,,1.0,,,0.0
4921,1.5,--,,5,--,--,,1.0,,,0.0
4922,1.5,--,,5,--,--,,1.0,,,0.0
4923,1.5,--,,5,--,--,,1.0,,,0.0
4924,1.5,--,,5,--,--,,1.0,,,0.0
4925,1.5,--,,5,--,--,,1.0,,,0.0
4926,1.5,--,,5,--,--,,1.0,,,0.0
4927,1.5,--,,5,--,--,,1.0,,,0.0
4928,1.5,--,,5,--,--,,1.0,,,0.0
4929,1.5,--,,5,--,--,,1.0,,,0.0
4930,1.5,--,,5,--,--,,1.0,,,0.0
4931,1.5,--,,5,--,--,,1.0,,,0.0
4932,1.5,--,,5,--,--,,1.0,,,0.0
4933,1.5,20,20.0,5,20,20,20.0,1.0,1.0,20.0,0.007633587786259542
4934,1.5,--,,5,--,--,,1.0,,,0.0
4935,1.5,--,,5,--,--,,1.0,,,0.0
4936,1.5,--,,5,--,--,,1.0,,,0.0
4937,1.5,--,,5,--,--,,1.0,,,0.0
4938,1.5,--,,5,--,--,,1.0,,,0.0
4939,1.5,1,1.0,5,1,1,1.0,1.0,1.0,1.0,0.0078125
4940,1.5,--,,5,--,--,,1.0,,,0.0
4941,1.5,--,,5,--,--,,1.0,,,0.0
4942,1.5,--,,5,--,--,,1.0,,,0.0
4943,1.5,--,,5,--,--,,1.0,,,0.0
4944,1.5,--,,5,--,--,,1.0,,,0.0
4945,1.5,--,,5,--,--,,1.0,,,0.0
4946,1.5,--,,5,--,--,,1.0,,,0.0
4947,1.5,--,,5,--,--,,1.0,,,0.0
4948,1.5,--,,5,--,--,,1.0,,,0.0
4949,1.5,--,,5,--,--,,1.0,,,0.0
4950,1.5,--,,5,--,--,,1.0,,,0.0
4951,1.5,--,,5,--,--,,1.0,,,0.0
4952,1.5,--,,5,--,--,,1.0,,,0.0
4953,1.5,--,,5,--,--,,1.0,,,0.0
4954,1.5,--,,5,--,--,,1.0,,,0.0
4955,1.5,--,,5,--,--,,1.0,,,0.0
4956,1.5,--,,5,--,--,,1.0,,,0.0
4957,1.5,--,,5,--,--,,1.0,,,0.0
4958,1.5,16,16.0,5,16,16,16.0,1.0,0.0,16.0,0.005780346820809248
4959,1.5,--,,5,--,--,,1.0,,,0.0
4960,1.5,--,,5,--,--,,1.0,,,0.0
4961,1.5,--,,5,--,--,,1.0,,,0.0
4962,1.5,--,,5,--,--,,1.0,,,0.0
4963,1.5,--,,5,--,--,,1.0,,,0.0
4964,1.5,--,,5,--,--,,1.0,,,0.0
4965,1.5,--,,5,--,--,,1.0,,,0.0
4966,1.5,31,31.0,5,31,31,31.0,1.0,0.0,31.0,0.00546448087431694
4967,1.5,--,,5,--,--,,1.0,,,0.0
4968,1.5,--,,5,--,--,,1.0,,,0.0
4969,1.5,6,6.0,5,6,6,6.0,1.0,1.0,6.0,0.006369426751592357
4970,1.5,--,,5,--,--,,1.0,,,0.0
4971,1.5,3,3.0,5,3,3,3.0,1.0,0.0,3.0,0.007874015748031496
4972,1.5,--,,5,--,--,,1.0,,,0.0
4973,1.5,--,,5,--,--,,1.0,,,0.0
4974,1.5,--,,5,--,--,,1.0,,,0.0
4975,1.5,--,,5,--,--,,1.0,,,0.0
4976,1.5,--,,5,--,--,,1.0,,,0.0
4977,1.5,--,,5,--,--,,1.0,,,0.0
4978,1.5,--,,5,--,--,,1.0,,,0.0
4979,1.5,--,,5,--,--,,1.0,,,0.0
4980,1.5,--,,5,--,--,,1.0,,,0.0
4981,1.5,--,,5,--,--,,1.0,,,0.0
4982,1.5,--,,5,--,--,,1.0,,,0.0
4983,1.5,--,,5,--,--,,1.0,,,0.0
4984,1.5,--,,5,--,--,,1.0,,,0.0
4985,1.5,--,,5,--,--,,1.0,,,0.0
4986,1.5,--,,5,--,--,,1.0,,,0.0
4987,1.5,--,,5,--,--,,1.0,,,0.0
4988,1.5,--,,5,--,--,,1.0,,,0.0
4989,1.5,--,,5,--,--,,1.0,,,0.0
4990,1.5,--,,5,--,--,,1.0,,,0.0
4991,1.5,--,,5,--,--,,1.0,,,0.0
4992,1.5,--,,5,--,--,,1.0,,,0.0
4993,1.5,49,49.0,5,49,49,49.0,1.0,2.0,49.0,0.006802721088435374
4994,1.5,--,,5,--,--,,1.0,,,0.0
4995,1.5,--,,5,--,--,,1.0,,,0.0
4996,1.5,--,,5,--,--,,1.0,,,0.0
4997,1.5,--,,5,--,--,,1.0,,,0.0
4998,1.5,--,,5,--,--,,1.0,,,0.0
4999,1.5,--,,5,--,--,,1.0,,,0.0
5000,1.5,119.0,248.82666666666665,1,313.8,38.6,1.0,1.5,17.0,1478.0,0.5244755244755245
5001,1.5,297.0,471.62,1,648.3,74.05,3.0,1.5,19.0,2049.0,0.6060606060606061
5002,1.5,291.0,409.949494949495,1,481.8,115.4,2.0,1.5,25.0,2513.0,0.6644295302013423
5003,1.5,288.5,536.1395348837209,1,954.15,128.6,10.0,1.5,25.0,2137.0,0.6564885496183206
5004,1.5,192.5,362.22857142857146,1,537.05,68.3,1.0,1.5,13.0,2384.0,0.5223880597014925
5005,1.5,283.5,666.5769230769231,1,785.8,108.8,15.0,1.5,38.0,3381.0,0.7514450867052023
5006,1.5,251.5,416.6759259259259,1,515.05,81.35,10.0,1.5,22.0,2059.0,0.6467065868263473
5007,1.5,233.0,803.7943925233645,1,1189.0,89.4,6.0,1.5,39.0,4292.0,0.6772151898734177
5008,1.5,174.0,501.28767123287673,1,548.9,52.7,4.0,1.5,19.0,2795.0,0.48344370860927155
5009,1.5,134.0,273.81188118811883,1,308.6,50.0,6.0,1.5,19.0,1690.0,0.5287958115183246
5010,1.5,140.0,388.4935064935065,1,452.6,68.1,2.0,1.5,20.0,2182.0,0.5877862595419847
5011,1.5,226.0,466.0975609756098,1,484.1,57.85,1.0,1.5,27.0,1970.0,0.5655172413793104
5012,1.5,140.0,341.7808219178082,1,484.7,48.7,5.0,1.5,17.0,1652.0,0.44242424242424244
5013,1.5,225.5,699.7796610169491,1,1152.0,108.9,4.0,1.5,30.0,3459.0,0.6310160427807486
5014,1.5,281.0,574.1764705882352,1,733.9,69.7,4.0,1.5,29.0,2970.0,0.5414012738853503
5015,1.5,274.0,697.1904761904761,1,1102.9,70.4,3.0,1.5,33.0,4459.0,0.5121951219512195
5016,1.5,316.0,494.83673469387753,1,632.7,69.9,3.0,1.5,25.0,2547.0,0.6086956521739131
5017,1.5,159.0,223.06849315068493,1,283.9,54.7,11.0,1.5,18.0,1844.0,0.5289855072463768
5018,1.5,324.0,465.77142857142854,1,719.9,119.7,3.0,1.5,21.0,2226.0,0.660377358490566
5019,1.5,229.5,353.7551020408163,1,483.55,84.9,7.0,1.5,14.0,1681.0,0.6447368421052632
5020,1.5,190.5,441.5,1,692.8,68.9,2.0,1.5,17.0,1854.0,0.589041095890411
5021,1.5,153.0,256.79487179487177,1,459.2,39.95,2.0,1.5,12.0,1314.0,0.5131578947368421
5022,1.5,134.0,236.77319587628867,1,236.9,49.0,3.0,1.5,19.0,2038.0,0.6024844720496895
5023,1.5,295.0,557.0493827160494,1,839.9,113.4,1.0,1.5,24.0,2682.0,0.6428571428571429
5024,1.5,518.0,978.6551724137931,1,1360.6,139.35,3.0,1.5,41.0,3451.0,0.7116564417177914
5025,1.5,834.0,1132.6410256410256,1,1904.9,145.95,7.0,1.5,39.0,3531.0,0.639344262295082
5026,1.5,311.0,577.8602150537635,1,836.0,121.0,20.0,1.5,24.0,3008.0,0.6739130434782609
5027,1.5,150.0,251.86666666666667,1,359.15,54.7,13.0,1.5,12.0,1467.0,0.5625
5028,1.5,362.0,694.3597122302158,1,1140.2,89.4,5.0,1.5,30.0,3155.0,0.7595628415300546
5029,1.5,204.5,667.9787234042553,1,940.9,62.95,6.0,1.5,29.0,3702.0,0.5433526011560693
5030,1.5,179.0,355.752688172043,1,437.2,50.7,4.0,1.5,15.0,1850.0,0.6038961038961039
5031,1.5,369.0,549.9484536082474,1,852.9,81.1,1.0,1.5,23.0,2019.0,0.5950920245398773
5032,1.5,204.0,414.0111111111111,1,586.65,71.8,6.0,1.5,19.0,1917.0,0.5960264900662252
5033,1.5,480.5,584.59,1,854.5,159.8,1.0,1.5,20.0,2030.0,0.7092198581560284
5034,1.5,235.0,445.57943925233644,1,512.2,142.0,1.0,1.5,24.0,1908.0,0.6604938271604939
5035,1.5,277.0,612.775,1,879.35,91.45,2.0,1.5,38.0,2616.0,0.6521739130434783
5036,1.5,157.0,422.3679245283019,1,795.3,69.95,9.0,1.5,23.0,1907.0,0.6057142857142858
5037,1.5,286.5,532.3362068965517,1,719.05,160.0,7.0,1.5,18.0,1886.0,0.6304347826086957
5038,1.5,141.0,301.72,1,350.8,70.2,9.0,1.5,11.0,2563.0,0.5813953488372093
5039,1.5,100.0,196.25423728813558,1,197.6,35.0,9.0,1.5,11.0,1281.0,0.4338235294117647
5040,1.5,168.5,577.6896551724138,1,1007.1,54.35,10.0,1.5,32.0,2554.0,0.655367231638418
5041,1.5,156.5,290.2,1,353.25,63.45,1.0,1.5,15.0,1558.0,0.6201550387596899
5042,1.5,202.5,382.05172413793105,1,513.65,52.6,2.0,1.5,15.0,1883.0,0.3918918918918919
5043,1.5,465.0,743.3796296296297,1,1266.8,94.0,2.0,1.5,28.0,2639.0,0.6242774566473989
5044,1.5,338.5,661.1578947368421,1,1021.05,114.0,9.0,1.5,26.0,3168.0,0.7354838709677419
5045,1.5,273.5,611.3076923076923,1,845.75,126.1,9.0,1.5,25.0,2763.0,0.7172413793103448
5046,1.5,395.0,690.4516129032259,1,995.3,120.1,2.0,1.5,22.0,2963.0,0.577639751552795
5047,1.5,167.5,382.3414634146341,1,454.3,48.95,14.0,1.5,20.0,2465.0,0.5694444444444444
5048,1.5,350.0,592.5196078431372,1,809.25,159.95,1.0,1.5,21.0,2758.0,0.68
5049,1.5,175.5,326.06451612903226,1,409.75,59.45,2.0,1.5,16.0,2285.0,0.496
5050,1.5,235.5,395.14772727272725,1,566.9,68.5,1.0,1.5,17.0,1833.0,0.6027397260273972
5051,1.5,249.0,495.6865671641791,1,679.2,87.6,11.0,1.5,28.0,2792.0,0.5982142857142857
5052,1.5,226.0,404.30434782608694,1,502.7,90.7,5.0,1.5,17.0,2010.0,0.5786163522012578
5053,1.5,262.0,595.0666666666667,1,845.7,64.4,3.0,1.5,29.0,2740.0,0.5932203389830508
5054,1.5,134.5,185.07777777777778,1,250.4,44.7,2.0,1.5,9.0,756.0,0.5357142857142857
5055,1.5,174.0,384.8144329896907,1,420.7,91.7,10.0,1.5,22.0,2330.0,0.5950920245398773
5056,1.5,181.0,359.0934579439252,1,505.8,55.4,1.0,1.5,19.0,1565.0,0.6257309941520468
5057,1.5,161.0,323.6941176470588,1,362.2,80.8,2.0,1.5,30.0,2261.0,0.6204379562043796
5058,1.5,219.0,436.43939393939394,1,712.0,64.6,1.0,1.5,27.0,2338.0,0.66
5059,1.5,121.0,189.79032258064515,1,258.05,59.55,18.0,1.5,13.0,709.0,0.49206349206349204
5060,1.5,306.0,740.5,1,1162.3,95.8,4.0,1.5,24.0,3184.0,0.5483870967741935
5061,1.5,274.0,476.4950495049505,1,644.4,76.0,6.0,1.5,23.0,2335.0,0.543010752688172
5062,1.5,136.0,298.9318181818182,1,288.8,47.45,6.0,1.5,16.0,2114.0,0.5176470588235295
5063,1.5,464.5,662.8469387755102,1,958.85,150.5,8.0,1.5,34.0,3236.0,0.7480916030534351
5064,1.5,190.0,531.6436781609195,1,757.8,83.0,1.0,1.5,29.0,2554.0,0.6041666666666666
5065,1.5,265.5,402.7826086956522,1,566.35,123.45,1.0,1.5,15.0,1790.0,0.6301369863013698
5066,1.5,156.0,442.41747572815535,1,632.0,47.4,2.0,1.5,27.0,1960.0,0.5659340659340659
5067,1.5,462.0,1135.3275862068965,1,1492.85,185.6,12.0,1.5,46.0,4525.0,0.7204968944099379
5068,1.5,119.5,240.2941176470588,1,236.85,52.45,2.0,1.5,9.0,2040.0,0.5666666666666667
5069,1.5,329.5,590.3859649122807,1,944.25,107.5,1.0,1.5,28.0,3228.0,0.6404494382022472
5070,1.5,272.0,465.0584415584416,1,523.5,72.85,1.0,1.5,25.0,3126.0,0.6968325791855203
5071,1.5,230.0,727.7605633802817,1,1331.6,51.8,5.0,1.5,38.0,3226.0,0.5725806451612904
5072,1.5,234.0,348.79611650485435,1,456.2,73.4,13.0,1.5,17.0,1431.0,0.6280487804878049
5073,1.5,232.0,514.7011494252873,1,876.8,89.4,11.0,1.5,32.0,2149.0,0.5576923076923077
5074,1.5,359.0,602.4803921568628,1,984.85,109.75,18.0,1.5,27.0,2337.0,0.68
5075,1.5,431.5,703.4181818181818,1,1167.9,75.95,4.0,1.5,28.0,3140.0,0.7284768211920529
5076,1.5,202.0,405.12295081967216,1,698.6,85.0,4.0,1.5,23.0,1664.0,0.6931818181818182
5077,1.5,212.0,294.62,1,477.85,79.9,1.0,1.5,14.0,1803.0,0.5376344086021505
5078,1.5,180.0,356.21008403361344,1,343.8,74.0,6.0,1.5,20.0,2412.0,0.6071428571428571
5079,1.5,317.0,506.76363636363635,1,687.55,119.75,4.0,1.5,22.0,1964.0,0.7284768211920529
5080,1.5,1622.5,2068.4109589041095,1,3516.65,683.7,2.0,1.5,60.0,4840.0,0.8066298342541437
5081,1.5,231.0,458.8,1,435.45,96.9,1.0,1.5,21.0,3724.0,0.5113636363636364
5082,1.5,207.5,441.55555555555554,1,573.6,92.45,3.0,1.5,24.0,1821.0,0.6521739130434783
5083,1.5,211.0,610.4683544303797,1,1015.6,88.4,2.0,1.5,26.0,2258.0,0.6076923076923076
5084,1.5,215.0,294.2875,1,425.0,98.35,3.0,1.5,13.0,1331.0,0.6451612903225806
5085,1.5,270.0,529.5744680851063,1,638.4,98.8,3.0,1.5,27.0,3009.0,0.6911764705882353
5086,1.5,250.0,368.9390243902439,1,431.1,85.0,18.0,1.5,10.0,1636.0,0.5694444444444444
5087,1.5,158.0,265.6595744680851,1,308.6,69.65,1.0,1.5,16.0,1929.0,0.6573426573426573
5088,1.5,135.0,305.7889908256881,1,398.0,44.4,1.0,1.5,17.0,1594.0,0.6488095238095238
5089,1.5,217.0,658.7126436781609,1,1087.2,46.0,11.0,1.5,26.0,3156.0,0.6397058823529411
5090,1.5,301.0,655.5368421052632,1,939.0,78.2,3.0,1.5,36.0,2764.0,0.6291390728476821
5091,1.5,332.0,379.703125,1,506.5,120.8,5.0,1.5,18.0,1362.0,0.5423728813559322
5092,1.5,245.0,412.3292682926829,1,532.7,116.45,7.0,1.5,23.0,2649.0,0.6259541984732825
5093,1.5,301.0,476.5357142857143,1,662.2,95.8,3.0,1.5,22.0,1685.0,0.5153374233128835
5094,1.5,662.5,1206.3039215686274,1,1925.65,241.4,9.0,1.5,62.0,5027.0,0.723404255319149
5095,1.5,303.0,555.4556962025316,1,863.4,69.4,1.0,1.5,29.0,2193.0,0.5302013422818792
5096,1.5,456.0,866.2,1,1573.9,140.9,2.0,1.5,36.0,3661.0,0.7716049382716049
5097,1.5,341.0,721.2212389380531,1,1097.9,151.1,15.0,1.5,41.0,4263.0,0.6848484848484848
5098,1.5,189.0,290.98850574712645,1,376.8,87.2,2.0,1.5,15.0,1885.0,0.5576923076923077
5099,1.5,224.0,477.9026548672566,1,774.1,83.9,2.0,1.5,19.0,1900.0,0.6890243902439024
5100,1.5,58.0,382.8285714285714,2,375.4,19.8,1.0,1.5,15.0,1769.0,0.2229299363057325
5101,1.5,51.5,113.03571428571429,2,121.95,25.15,1.0,1.5,9.0,907.0,0.18064516129032257
5102,1.5,25.0,25.214285714285715,2,33.3,10.95,4.0,1.5,2.0,54.0,0.1044776119402985
5103,1.5,66.0,94.3030303030303,2,136.3,14.5,3.0,1.5,6.0,326.0,0.2796610169491525
5104,1.5,39.0,89.69565217391305,2,86.6,22.2,2.0,1.5,8.0,597.0,0.16083916083916083
5105,1.5,53.0,108.96296296296296,2,112.4,27.8,8.0,1.5,9.0,1004.0,0.19285714285714287
5106,1.5,56.0,78.84313725490196,2,109.6,25.2,2.0,1.5,5.0,325.0,0.25888324873096447
5107,1.5,73.0,88.43333333333334,2,116.4,16.85,3.0,1.5,5.0,509.0,0.20134228187919462
5108,1.5,59.0,77.2258064516129,2,93.0,32.0,2.0,1.5,4.0,273.0,0.18235294117647058
5109,1.5,33.0,35.63333333333333,2,54.0,13.8,1.0,1.5,3.0,117.0,0.17543859649122806
5110,1.5,38.0,131.53571428571428,2,258.8,15.9,4.0,1.5,9.0,498.0,0.19310344827586207
5111,1.5,99.0,143.54054054054055,2,185.8,38.8,4.0,1.5,10.0,628.0,0.21142857142857144
5112,1.5,273.0,412.3636363636364,2,726.2,85.6,1.0,1.5,17.0,1163.0,0.23741007194244604
5113,1.5,52.0,117.25641025641026,2,203.6,18.6,1.0,1.5,7.0,637.0,0.2484076433121019
5114,1.5,82.5,143.56,2,182.7,37.65,3.0,1.5,8.0,960.0,0.2777777777777778
5115,1.5,74.0,94.6842105263158,2,154.1,35.95,1.0,1.5,5.0,244.0,0.2878787878787879
5116,1.5,100.0,255.87179487179486,2,421.6,30.2,1.0,1.5,17.0,1185.0,0.2746478873239437
5117,1.5,61.0,78.72,2,76.6,30.3,3.0,1.5,6.0,374.0,0.15625
5118,1.5,77.0,143.71052631578948,2,154.3,51.4,12.0,1.5,7.0,828.0,0.2992125984251969
5119,1.5,71.0,111.57894736842105,2,110.6,37.6,10.0,1.5,4.0,745.0,0.16521739130434782
5120,1.5,69.5,84.25,2,131.3,34.45,10.0,1.5,4.0,284.0,0.12903225806451613
5121,1.5,57.0,106.425,2,113.05,29.0,1.0,1.5,9.0,750.0,0.25
5122,1.5,68.5,92.5,2,134.3,26.85,4.0,1.5,9.0,363.0,0.19883040935672514
5123,1.5,61.5,102.96,2,188.55,35.75,2.0,1.5,6.0,285.0,0.28901734104046245
5124,1.5,75.0,230.0,2,229.8,16.2,2.0,1.5,11.0,1255.0,0.2471264367816092
5125,1.5,44.0,174.2608695652174,2,130.8,19.0,9.0,1.5,15.0,1294.0,0.13609467455621302
5126,1.5,39.0,201.82758620689654,2,156.0,11.4,3.0,1.5,6.0,1570.0,0.1676300578034682
5127,1.5,52.0,154.6046511627907,2,88.8,27.4,1.0,1.5,14.0,1200.0,0.2670807453416149
5128,1.5,38.0,99.54347826086956,2,133.55,20.0,3.0,1.5,7.0,851.0,0.25555555555555554
5129,1.5,48.0,85.96774193548387,2,93.6,29.8,7.0,1.5,6.0,297.0,0.17415730337078653
5130,1.5,49.0,70.97560975609755,2,102.8,14.8,1.0,1.5,5.0,633.0,0.23163841807909605
5131,1.5,52.0,160.84444444444443,2,130.7,17.4,3.0,1.5,15.0,1567.0,0.2542372881355932
5132,1.5,31.0,40.9,2,48.8,15.0,3.0,1.5,3.0,144.0,0.1986754966887417
5133,1.5,43.0,303.93333333333334,2,544.8,16.4,3.0,1.5,18.0,1561.0,0.2556818181818182
5134,1.5,43.0,63.294117647058826,2,84.8,26.0,2.0,1.5,4.0,252.0,0.11409395973154363
5135,1.5,85.0,145.4,2,144.1,38.3,5.0,1.5,4.0,862.0,0.18248175182481752
5136,1.5,36.5,46.095238095238095,2,61.05,21.9,1.0,1.5,6.0,134.0,0.25609756097560976
5137,1.5,45.0,111.3030303030303,2,130.1,31.1,9.0,1.5,13.0,1241.0,0.20121951219512196
5138,1.5,51.0,84.5,2,105.3,23.9,2.0,1.5,6.0,835.0,0.3150684931506849
5139,1.5,66.0,83.19148936170212,2,118.2,31.8,4.0,1.5,6.0,316.0,0.26256983240223464
5140,1.5,41.5,52.464285714285715,2,63.0,23.15,1.0,1.5,4.0,271.0,0.20588235294117646
5141,1.5,39.5,71.88235294117646,2,76.0,22.95,2.0,1.5,4.0,306.0,0.18681318681318682
5142,1.5,59.5,87.83333333333333,2,125.4,31.6,2.0,1.5,6.0,349.0,0.1382488479262673
5143,1.5,51.5,81.4,2,77.0,24.9,3.0,1.5,3.0,417.0,0.19047619047619047
5144,1.5,53.0,82.4,2,109.1,26.5,6.0,1.5,7.0,305.0,0.19083969465648856
5145,1.5,54.0,104.71428571428571,2,86.6,14.7,1.0,1.5,5.0,1106.0,0.12962962962962962
5146,1.5,57.0,70.04081632653062,2,103.0,21.0,3.0,1.5,4.0,250.0,0.29878048780487804
5147,1.5,63.0,94.6842105263158,2,119.0,32.6,13.0,1.5,5.0,367.0,0.15079365079365079
5148,1.5,40.0,111.48,2,106.6,23.6,6.0,1.5,3.0,677.0,0.16778523489932887
5149,1.5,77.5,156.23809523809524,2,249.8,23.0,1.0,1.5,7.0,793.0,0.2641509433962264
5150,1.5,37.0,136.0344827586207,2,68.0,16.7,5.0,1.5,13.0,1649.0,0.2283464566929134
5151,1.5,30.0,40.294117647058826,2,77.9,13.0,2.0,1.5,2.0,101.0,0.1259259259259259
5152,1.5,35.5,72.16666666666667,2,64.75,20.0,2.0,1.5,7.0,824.0,0.13114754098360656
5153,1.5,41.0,76.54285714285714,2,78.6,24.2,1.0,1.5,13.0,386.0,0.25547445255474455
5154,1.5,27.0,70.44827586206897,2,85.5,14.7,1.0,1.5,5.0,420.0,0.2196969696969697
5155,1.5,38.5,69.38461538461539,2,64.3,17.65,2.0,1.5,6.0,524.0,0.18181818181818182
5156,1.5,39.0,92.8,2,56.1,19.05,1.0,1.5,3.0,757.0,0.12048192771084337
5157,1.5,67.0,128.40540540540542,2,139.1,36.3,2.0,1.5,7.0,523.0,0.19576719576719576
5158,1.5,75.0,141.16666666666666,2,226.7,33.95,3.0,1.5,10.0,780.0,0.25149700598802394
5159,1.5,60.0,107.67441860465117,2,109.4,30.2,1.0,1.5,7.0,438.0,0.2087378640776699
5160,1.5,42.0,51.857142857142854,2,78.3,24.1,5.0,1.5,3.0,120.0,0.13548387096774195
5161,1.5,28.0,65.33333333333333,2,126.4,16.8,1.0,1.5,5.0,186.0,0.13291139240506328
5162,1.5,46.5,60.107142857142854,2,94.6,20.35,1.0,1.5,6.0,190.0,0.1414141414141414
5163,1.5,213.0,350.40909090909093,2,552.65,64.85,1.0,1.5,14.0,1147.0,0.2682926829268293
5164,1.5,54.0,81.1219512195122,2,143.1,21.8,1.0,1.5,6.0,229.0,0.2546583850931677
5165,1.5,32.5,76.03571428571429,2,80.5,18.45,1.0,1.5,6.0,319.0,0.19718309859154928
5166,1.5,29.5,39.15,2,44.0,19.45,1.0,1.5,4.0,214.0,0.1360544217687075
5167,1.5,28.0,153.25,2,59.2,13.45,3.0,1.5,6.0,1160.0,0.23376623376623376
5168,1.5,42.5,80.43333333333334,2,79.25,24.9,9.0,1.5,5.0,369.0,0.189873417721519
5169,1.5,36.5,55.69047619047619,2,87.05,15.0,1.0,1.5,7.0,232.0,0.24561403508771928
5170,1.5,35.0,52.02857142857143,2,63.4,20.2,3.0,1.5,4.0,273.0,0.2713178294573643
5171,1.5,55.0,69.38095238095238,2,76.3,30.1,3.0,1.5,5.0,291.0,0.13815789473684212
5172,1.5,22.5,34.9375,2,66.8,4.8,1.0,1.5,3.0,96.0,0.128
5173,1.5,106.0,111.96296296296296,2,165.05,35.95,1.0,1.5,6.0,321.0,0.27411167512690354
5174,1.5,30.0,60.21212121212121,2,81.3,22.5,5.0,1.5,8.0,305.0,0.18857142857142858
5175,1.5,105.0,105.11428571428571,2,156.6,46.8,3.0,1.5,7.0,283.0,0.2229299363057325
5176,1.5,53.0,91.04347826086956,2,161.2,19.2,1.0,1.5,5.0,233.0,0.17692307692307693
5177,1.5,30.0,57.095238095238095,2,100.9,19.0,8.0,1.5,6.0,179.0,0.1320754716981132
5178,1.5,40.0,64.02857142857142,2,67.0,15.6,1.0,1.5,8.0,332.0,0.21739130434782608
5179,1.5,51.5,213.65625,2,163.65,20.45,1.0,1.5,21.0,1503.0,0.2
5180,1.5,105.0,153.0943396226415,2,240.5,42.0,1.0,1.5,9.0,539.0,0.381294964028777
5181,1.5,65.0,84.41025641025641,2,83.2,35.0,6.0,1.5,7.0,425.0,0.2422360248447205
5182,1.5,37.0,39.142857142857146,2,58.2,23.65,4.0,1.5,3.0,73.0,0.1206896551724138
5183,1.5,66.0,79.14285714285714,2,104.95,22.25,1.0,1.5,5.0,249.0,0.2204724409448819
5184,1.5,21.0,28.652173913043477,2,38.4,12.2,5.0,1.5,2.0,93.0,0.1554054054054054
5185,1.5,63.0,76.5625,2,106.55,21.9,2.0,1.5,4.0,287.0,0.2222222222222222
5186,1.5,71.0,98.14285714285714,2,145.6,28.45,2.0,1.5,5.0,328.0,0.1958041958041958
5187,1.5,85.0,235.14,2,354.4,39.75,2.0,1.5,18.0,1054.0,0.32679738562091504
5188,1.5,27.0,91.03448275862068,2,125.2,19.0,2.0,1.5,10.0,377.0,0.1895424836601307
5189,1.5,44.5,94.20833333333333,2,134.2,19.45,1.0,1.5,9.0,512.0,0.14201183431952663
5190,1.5,37.5,69.675,2,91.6,12.45,3.0,1.5,9.0,614.0,0.19900497512437812
5191,1.5,43.5,81.03571428571429,2,91.45,19.7,5.0,1.5,6.0,512.0,0.17177914110429449
5192,1.5,33.0,37.645161290322584,2,51.4,17.0,1.0,1.5,3.0,153.0,0.2080536912751678
5193,1.5,65.5,104.61111111111111,2,101.55,28.0,7.0,1.5,9.0,813.0,0.2222222222222222
5194,1.5,88.0,275.3225806451613,2,319.6,31.4,1.0,1.5,17.0,1612.0,0.23846153846153847
5195,1.5,66.0,88.56603773584905,2,109.3,22.7,1.0,1.5,8.0,1117.0,0.23348017621145375
5196,1.5,44.5,57.24074074074074,2,91.25,20.0,4.0,1.5,4.0,161.0,0.2755102040816326
5197,1.5,44.0,116.88461538461539,2,94.45,22.0,7.0,1.5,7.0,834.0,0.1984732824427481
5198,1.5,28.5,64.78571428571429,2,65.65,14.8,3.0,1.5,7.0,301.0,0.15555555555555556
5199,1.5,70.0,169.44827586206895,2,177.7,41.8,4.0,1.5,7.0,1166.0,0.23387096774193547
5200,1.5,80.0,72.81818181818181,3,105.8,28.0,21.0,1.5,5.0,158.0,0.09166666666666666
5201,1.5,18.0,23.636363636363637,3,28.6,6.0,2.0,1.5,3.0,82.0,0.06285714285714286
5202,1.5,27.5,41.1,3,82.3,16.5,1.0,1.5,3.0,88.0,0.055248618784530384
5203,1.5,19.0,27.76923076923077,3,34.5,14.0,6.0,1.5,2.0,85.0,0.07262569832402235
5204,1.5,108.0,101.57142857142857,3,151.8,55.0,28.0,1.5,4.0,186.0,0.03954802259887006
5205,1.5,22.0,24.5,3,29.5,18.25,2.0,1.5,3.0,55.0,0.043243243243243246
5206,1.5,30.0,31.444444444444443,3,38.5,23.1,9.0,1.5,4.0,59.0,0.06716417910447761
5207,1.5,17.0,20.0,3,32.85,7.75,1.0,1.5,1.0,45.0,0.025806451612903226
5208,1.5,22.0,38.77777777777778,3,56.1,15.2,2.0,1.5,1.0,113.0,0.047872340425531915
