,QUEUE_LENGTH,ID,TIME,STATE,QUEUE_TIME,PAT_CLASS,DIRECTION
16786,0,269,325883,F,0,0,OUT
16787,0,269,325883,E,0,0,IN
16788,0,286,325904,F,0,0,OUT
16789,0,286,325904,E,0,0,IN
16790,0,282,325917,F,0,0,OUT
16791,0,282,325917,E,0,0,IN
16792,0,269,325920,E,0,0,OUT
16793,0,269,325920,F,0,0,IN
16794,0,153,325923,F,0,0,OUT
16795,0,153,325923,I,0,0,IN
16796,0,3,325942,I,0,0,OUT
16797,0,3,325942,F,0,0,IN
16798,0,153,325958,I,0,0,OUT
16799,0,153,325958,F,0,0,IN
16800,0,185,325966,E,0,0,OUT
16801,0,185,325966,I,0,0,IN
16802,0,98,325974,E,0,0,OUT
16803,0,98,325974,F,0,0,IN
16804,0,185,326005,I,0,0,OUT
16805,0,185,326005,F,0,0,IN
16806,0,105,326011,F,0,0,OUT
16807,0,105,326011,E,0,0,IN
16808,0,121,326041,F,0,0,OUT
16809,0,121,326041,I,0,0,IN
16810,0,121,326096,I,0,0,OUT
16811,0,121,326096,F,0,0,IN
16812,0,68,326137,E,0,0,OUT
16813,0,68,326137,F,0,0,IN
16814,0,234,326159,F,0,0,OUT
16815,0,234,326159,E,0,0,IN
16816,0,43,326168,E,0,0,OUT
16817,0,43,326168,F,0,0,IN
16818,0,237,326200,E,0,0,OUT
16819,0,237,326200,F,0,0,IN
16820,0,67,326218,F,0,0,OUT
16821,0,67,326218,E,0,0,IN
16822,0,243,326231,E,0,0,OUT
16823,0,243,326231,F,0,0,IN
16824,0,243,326239,F,0,0,OUT
16825,0,243,326239,I,0,0,IN
16826,0,243,326298,I,0,0,OUT
16827,0,243,326298,E,0,0,IN
16828,0,58,326303,E,0,0,OUT
16829,0,58,326303,F,0,0,IN
16830,0,171,326362,F,0,0,OUT
16831,0,171,326362,E,0,0,IN
16832,0,237,326420,F,0,0,OUT
16833,0,237,326420,E,0,0,IN
16834,0,207,326472,F,0,0,OUT
16835,0,207,326472,E,0,0,IN
16836,0,192,326617,E,0,0,OUT
16837,0,192,326617,F,0,0,IN
16838,0,170,326640,F,0,0,OUT
16839,0,170,326640,I,0,0,IN
16840,0,56,326667,F,0,0,OUT
16841,0,56,326667,E,0,0,IN
16842,0,98,326672,F,0,0,OUT
16843,0,98,326672,E,0,0,IN
16844,0,170,326675,I,0,0,OUT
16845,0,170,326675,F,0,0,IN
16846,0,56,326695,E,0,0,OUT
16847,0,56,326695,F,0,0,IN
16848,0,277,326725,F,0,0,OUT
16849,0,277,326725,E,0,0,IN
16850,0,170,326746,F,0,0,OUT
16851,0,170,326746,E,0,0,IN
16852,0,288,326758,_,0,0,IN
16853,0,288,326758,_,0,0,OUT
16854,0,288,326758,F,0,0,IN
16855,0,48,326764,F,0,0,OUT
16856,0,48,326764,I,0,0,IN
16857,0,46,326769,E,0,0,OUT
16858,0,46,326769,F,0,0,IN
16859,0,48,326809,I,0,0,OUT
16860,0,48,326809,F,0,0,IN
16861,0,190,326825,F,0,0,OUT
16862,0,190,326825,E,0,0,IN
16863,0,46,326878,F,0,0,OUT
16864,0,46,326878,I,0,0,IN
16865,0,33,326892,E,0,0,OUT
16866,0,33,326892,F,0,0,IN
16867,0,46,326893,I,0,0,OUT
16868,0,46,326893,F,0,0,IN
16869,0,136,326900,F,0,0,OUT
16870,0,136,326900,E,0,0,IN
16871,0,35,326919,F,0,0,OUT
16872,0,35,326919,E,0,0,IN
16873,0,180,326951,F,0,0,OUT
16874,0,180,326951,I,0,0,IN
16875,0,180,326970,I,0,0,OUT
16876,0,180,326970,F,0,0,IN
16877,0,189,326973,E,0,0,OUT
16878,0,189,326973,I,0,0,IN
16879,0,189,326997,I,0,0,OUT
16880,0,189,326997,F,0,0,IN
16881,0,33,327006,F,0,0,OUT
16882,0,33,327006,E,0,0,IN
16883,0,288,327040,F,0,0,OUT
16884,0,288,327040,E,0,0,IN
16885,0,189,327111,F,0,0,OUT
16886,0,189,327111,I,0,0,IN
16887,0,289,327152,_,0,0,IN
16888,0,289,327152,_,0,0,OUT
16889,0,289,327152,F,0,0,IN
16890,0,180,327156,F,0,0,OUT
16891,0,180,327156,E,0,0,IN
16892,0,46,327165,F,0,0,OUT
16893,0,46,327165,E,0,0,IN
16894,0,181,327179,F,0,0,OUT
16895,0,181,327179,E,0,0,IN
16896,0,189,327185,I,0,0,OUT
16897,0,189,327185,E,0,0,IN
16898,0,19,327262,E,0,0,OUT
16899,0,19,327262,F,0,0,IN
16900,0,19,327362,F,0,0,OUT
16901,0,19,327362,I,0,0,IN
16902,0,68,327368,F,0,0,OUT
16903,0,68,327368,E,0,0,IN
16904,0,68,327384,E,0,0,OUT
16905,0,68,327384,F,0,0,IN
16906,0,19,327396,I,0,0,OUT
16907,0,19,327396,F,0,0,IN
16908,0,55,327550,F,0,0,OUT
16909,0,55,327550,I,0,0,IN
16910,0,55,327584,I,0,0,OUT
16911,0,55,327584,F,0,0,IN
16912,0,121,327741,F,0,0,OUT
16913,0,121,327741,I,0,0,IN
16914,0,-1,327764,IXX,0,-1,IN
16915,0,26,327775,F,0,0,OUT
16916,0,26,327775,I,0,0,IN
16917,0,82,327791,E,0,0,OUT
16918,0,82,327791,F,0,0,IN
16919,0,182,327794,F,0,0,OUT
16920,0,182,327794,I,0,0,IN
16921,0,121,327806,I,0,0,OUT
16922,0,121,327806,F,0,0,IN
16923,0,-1,327814,IXX,50,-1,OUT
16924,0,26,327820,I,31,0,OUT
16925,0,26,327820,F,0,0,IN
16926,0,290,327823,_,0,0,IN
16927,0,290,327823,_,0,0,OUT
16928,0,290,327823,F,0,0,IN
16929,0,232,327834,E,0,0,OUT
16930,0,232,327834,I,0,0,IN
16931,0,232,327844,I,0,0,OUT
16932,0,232,327844,F,0,0,IN
16933,1,182,327874,I,20,0,OUT
16934,0,182,327874,F,0,0,IN
16935,0,68,327892,F,0,0,OUT
16936,0,68,327892,E,0,0,IN
16937,0,142,327893,F,0,0,OUT
16938,0,142,327893,E,0,0,IN
16939,0,182,327920,F,0,0,OUT
16940,0,182,327920,I,0,0,IN
16941,0,56,327925,F,0,0,OUT
16942,0,56,327925,E,0,0,IN
16943,0,121,327925,F,0,0,OUT
16944,0,121,327925,E,0,0,IN
16945,0,182,327949,I,0,0,OUT
16946,0,182,327949,F,0,0,IN
16947,0,258,328115,E,0,0,OUT
16948,0,258,328115,F,0,0,IN
16949,0,267,328140,E,0,0,OUT
16950,0,267,328140,F,0,0,IN
16951,0,290,328142,F,0,0,OUT
16952,0,290,328142,I,0,0,IN
16953,0,192,328143,F,0,0,OUT
16954,0,192,328143,I,0,0,IN
16955,0,290,328156,I,0,0,OUT
16956,0,290,328156,F,0,0,IN
16957,0,56,328177,E,0,0,OUT
16958,0,56,328177,F,0,0,IN
16959,0,192,328198,I,0,0,OUT
16960,0,192,328198,F,0,0,IN
16961,0,290,328254,F,0,0,OUT
16962,0,290,328254,E,0,0,IN
16963,0,96,328266,F,0,0,OUT
16964,0,96,328266,I,0,0,IN
16965,0,56,328270,F,0,0,OUT
16966,0,56,328270,E,0,0,IN
16967,0,152,328277,E,0,0,OUT
16968,0,152,328277,F,0,0,IN
16969,0,240,328284,E,0,0,OUT
16970,0,240,328284,F,0,0,IN
16971,0,203,328312,F,0,0,OUT
16972,0,203,328312,E,0,0,IN
16973,0,96,328356,I,0,0,OUT
16974,0,96,328356,E,0,0,IN
16975,0,198,328412,E,0,0,OUT
16976,0,198,328412,F,0,0,IN
16977,0,73,328421,E,0,0,OUT
16978,0,73,328421,F,0,0,IN
16979,0,225,328422,F,0,0,OUT
16980,0,225,328422,I,0,0,IN
16981,0,225,328467,I,0,0,OUT
16982,0,225,328467,F,0,0,IN
16983,0,68,328488,E,0,0,OUT
16984,0,68,328488,I,0,0,IN
16985,0,164,328499,E,0,0,OUT
16986,0,164,328499,F,0,0,IN
16987,0,225,328522,F,0,0,OUT
16988,0,225,328522,E,0,0,IN
16989,0,68,328522,I,0,0,OUT
16990,0,68,328522,F,0,0,IN
16991,0,291,328528,_,0,0,IN
16992,0,291,328528,_,0,0,OUT
16993,0,291,328528,F,0,0,IN
16994,0,164,328535,F,0,0,OUT
16995,0,164,328535,E,0,0,IN
16996,0,8,328557,E,0,0,OUT
16997,0,8,328557,F,0,0,IN
16998,0,256,328619,F,0,0,OUT
16999,0,256,328619,E,0,0,IN
17000,0,198,328619,F,0,0,OUT
17001,0,198,328619,E,0,0,IN
17002,0,183,328652,F,0,0,OUT
17003,0,183,328652,I,0,0,IN
17004,0,177,328680,E,0,0,OUT
17005,0,177,328680,F,0,0,IN
17006,0,183,328697,I,0,0,OUT
17007,0,183,328697,F,0,0,IN
17008,0,269,328731,F,0,0,OUT
17009,0,269,328731,E,0,0,IN
17010,0,45,328750,E,0,0,OUT
17011,0,45,328750,I,0,0,IN
17012,0,284,328777,E,0,0,OUT
17013,0,284,328777,F,0,0,IN
17014,0,45,328794,I,0,0,OUT
17015,0,45,328794,F,0,0,IN
17016,0,58,328807,F,0,0,OUT
17017,0,58,328807,I,0,0,IN
17018,0,174,328833,F,0,0,OUT
17019,0,174,328833,I,0,0,IN
17020,0,58,328842,I,0,0,OUT
17021,0,58,328842,F,0,0,IN
17022,0,14,328871,F,0,0,OUT
17023,0,14,328871,I,0,0,IN
17024,0,174,328907,I,0,0,OUT
17025,0,174,328907,F,0,0,IN
17026,0,133,328910,F,0,0,OUT
17027,0,133,328910,E,0,0,IN
17028,0,14,328931,I,0,0,OUT
17029,0,14,328931,E,0,0,IN
17030,0,-1,328933,IXX,0,-1,IN
17031,0,44,328977,E,0,0,OUT
17032,0,44,328977,F,0,0,IN
17033,0,161,329016,E,0,0,OUT
17034,0,161,329016,F,0,0,IN
17035,0,-1,329053,IXX,120,-1,OUT
17036,0,152,329071,F,0,0,OUT
17037,0,152,329071,I,0,0,IN
17038,0,58,329073,F,0,0,OUT
17039,0,58,329073,E,0,0,IN
17040,0,152,329095,I,0,0,OUT
17041,0,152,329095,E,0,0,IN
17042,0,161,329100,F,0,0,OUT
17043,0,161,329100,E,0,0,IN
17044,0,232,329155,F,0,0,OUT
17045,0,232,329155,I,0,0,IN
17046,0,232,329174,I,0,0,OUT
17047,0,232,329174,F,0,0,IN
17048,0,73,329193,F,0,0,OUT
17049,0,73,329193,I,0,0,IN
17050,0,275,329199,E,0,0,OUT
17051,0,275,329199,F,0,0,IN
17052,0,73,329213,I,0,0,OUT
17053,0,73,329213,F,0,0,IN
17054,0,26,329216,F,0,0,OUT
17055,0,26,329216,I,0,0,IN
17056,0,26,329270,I,0,0,OUT
17057,0,26,329270,F,0,0,IN
17058,0,176,329272,E,0,0,OUT
17059,0,176,329272,F,0,0,IN
17060,0,177,329278,F,0,0,OUT
17061,0,177,329278,E,0,0,IN
17062,0,44,329295,F,0,0,OUT
17063,0,44,329295,I,0,0,IN
17064,0,287,329310,F,0,0,OUT
17065,0,287,329310,I,0,0,IN
17066,0,44,329320,I,0,0,OUT
17067,0,44,329320,F,0,0,IN
17068,0,26,329323,F,0,0,OUT
17069,0,26,329323,I,0,0,IN
17070,0,109,329332,E,0,0,OUT
17071,0,109,329332,F,0,0,IN
17072,0,287,329339,I,0,0,OUT
17073,0,287,329339,F,0,0,IN
17074,0,26,329347,I,0,0,OUT
17075,0,26,329347,F,0,0,IN
17076,0,146,329362,E,0,0,OUT
17077,0,146,329362,F,0,0,IN
17078,0,210,329367,E,0,0,OUT
17079,0,210,329367,F,0,0,IN
17080,0,116,329367,E,0,0,OUT
17081,0,116,329367,F,0,0,IN
17082,0,8,329389,F,0,0,OUT
17083,0,8,329389,E,0,0,IN
17084,0,211,329390,E,0,0,OUT
17085,0,211,329390,F,0,0,IN
17086,0,146,329404,F,0,0,OUT
17087,0,146,329404,I,0,0,IN
17088,0,176,329413,F,0,0,OUT
17089,0,176,329413,I,0,0,IN
17090,0,82,329416,F,0,0,OUT
17091,0,82,329416,E,0,0,IN
17092,0,201,329433,E,0,0,OUT
17093,0,201,329433,F,0,0,IN
17094,0,176,329448,I,0,0,OUT
17095,0,176,329448,F,0,0,IN
17096,0,146,329454,I,0,0,OUT
17097,0,146,329454,F,0,0,IN
17098,0,127,329455,E,0,0,OUT
17099,0,127,329455,F,0,0,IN
17100,0,73,329475,F,0,0,OUT
17101,0,73,329475,I,0,0,IN
17102,0,73,329499,I,0,0,OUT
17103,0,73,329499,F,0,0,IN
17104,0,201,329502,F,0,0,OUT
17105,0,201,329502,E,0,0,IN
17106,0,109,329519,F,0,0,OUT
17107,0,109,329519,I,0,0,IN
17108,0,185,329538,F,0,0,OUT
17109,0,185,329538,I,0,0,IN
17110,0,145,329551,E,0,0,OUT
17111,0,145,329551,I,0,0,IN
17112,0,185,329558,I,0,0,OUT
17113,0,185,329558,E,0,0,IN
17114,0,78,329565,E,0,0,OUT
17115,0,78,329565,F,0,0,IN
17116,0,145,329572,I,7,0,OUT
17117,0,145,329572,F,0,0,IN
17118,0,109,329584,I,0,0,OUT
17119,0,109,329584,F,0,0,IN
17120,0,78,329605,F,0,0,OUT
17121,0,78,329605,E,0,0,IN
17122,0,26,329615,F,0,0,OUT
17123,0,26,329615,E,0,0,IN
17124,0,233,329624,E,0,0,OUT
17125,0,233,329624,F,0,0,IN
17126,0,210,329643,F,0,0,OUT
17127,0,210,329643,E,0,0,IN
17128,0,212,329662,E,0,0,OUT
17129,0,212,329662,I,0,0,IN
17130,0,270,329677,E,0,0,OUT
17131,0,270,329677,F,0,0,IN
17132,0,212,329697,I,0,0,OUT
17133,0,212,329697,F,0,0,IN
17134,0,45,329738,F,0,0,OUT
17135,0,45,329738,E,0,0,IN
17136,0,136,329762,E,0,0,OUT
17137,0,136,329762,I,0,0,IN
17138,0,136,329772,I,0,0,OUT
17139,0,136,329772,E,0,0,IN
17140,0,128,329775,F,0,0,OUT
17141,0,128,329775,I,0,0,IN
17142,0,3,329801,F,0,0,OUT
17143,0,3,329801,E,0,0,IN
17144,0,163,329804,F,0,0,OUT
17145,0,163,329804,I,0,0,IN
17146,0,128,329805,I,0,0,OUT
17147,0,128,329805,F,0,0,IN
17148,0,163,329839,I,0,0,OUT
17149,0,163,329839,F,0,0,IN
17150,0,212,329850,F,0,0,OUT
17151,0,212,329850,E,0,0,IN
17152,0,100,329869,F,0,0,OUT
17153,0,100,329869,E,0,0,IN
17154,0,292,329877,_,0,0,IN
17155,0,292,329877,_,0,0,OUT
17156,0,292,329877,F,0,0,IN
17157,0,163,329882,F,0,0,OUT
17158,0,163,329882,E,0,0,IN
17159,0,163,329891,E,0,0,OUT
17160,0,163,329891,F,0,0,IN
17161,0,127,329974,F,0,0,OUT
17162,0,127,329974,E,0,0,IN
17163,0,291,329985,F,0,0,OUT
17164,0,291,329985,E,0,0,IN
17165,0,173,330028,F,0,0,OUT
17166,0,173,330028,I,0,0,IN
17167,0,173,330063,I,0,0,OUT
17168,0,173,330063,F,0,0,IN
17169,0,227,330092,E,0,0,OUT
17170,0,227,330092,F,0,0,IN
17171,0,227,330093,F,0,0,OUT
17172,0,227,330093,E,0,0,IN
17173,0,163,330098,F,0,0,OUT
17174,0,163,330098,E,0,0,IN
17175,0,83,330199,F,0,0,OUT
17176,0,83,330199,E,0,0,IN
17177,0,249,330212,E,0,0,OUT
17178,0,249,330212,F,0,0,IN
17179,0,123,330220,E,0,0,OUT
17180,0,123,330220,F,0,0,IN
17181,0,188,330250,E,0,0,OUT
17182,0,188,330250,F,0,0,IN
17183,0,232,330256,F,0,0,OUT
17184,0,232,330256,I,0,0,IN
17185,0,88,330288,E,0,0,OUT
17186,0,88,330288,F,0,0,IN
17187,0,130,330299,E,0,0,OUT
17188,0,130,330299,F,0,0,IN
17189,0,232,330306,I,0,0,OUT
17190,0,232,330306,F,0,0,IN
17191,0,123,330350,F,0,0,OUT
17192,0,123,330350,E,0,0,IN
17193,0,293,330372,_,0,0,IN
17194,0,293,330372,_,0,0,OUT
17195,0,293,330372,F,0,0,IN
17196,0,293,330446,F,0,0,OUT
17197,0,293,330446,I,0,0,IN
17198,0,188,330475,F,0,0,OUT
17199,0,188,330475,E,0,0,IN
17200,0,293,330481,I,0,0,OUT
17201,0,293,330481,F,0,0,IN
17202,0,114,330494,F,0,0,OUT
17203,0,114,330494,I,0,0,IN
17204,0,114,330554,I,0,0,OUT
17205,0,114,330554,F,0,0,IN
17206,0,79,330562,E,0,0,OUT
17207,0,79,330562,F,0,0,IN
17208,0,206,330570,E,0,0,OUT
17209,0,206,330570,F,0,0,IN
17210,0,55,330579,F,0,0,OUT
17211,0,55,330579,I,0,0,IN
17212,0,8,330587,E,0,0,OUT
17213,0,8,330587,F,0,0,IN
17214,0,188,330593,E,0,0,OUT
17215,0,188,330593,F,0,0,IN
17216,0,294,330596,_,0,0,IN
17217,0,294,330596,_,0,0,OUT
17218,0,294,330596,F,0,0,IN
17219,0,55,330618,I,0,0,OUT
17220,0,55,330618,F,0,0,IN
17221,0,206,330638,F,0,0,OUT
17222,0,206,330638,E,0,0,IN
17223,0,8,330647,F,0,0,OUT
17224,0,8,330647,I,0,0,IN
17225,0,260,330661,F,0,0,OUT
17226,0,260,330661,I,0,0,IN
17227,0,295,330665,_,0,0,IN
17228,0,295,330665,_,0,0,OUT
17229,0,295,330665,F,0,0,IN
17230,0,114,330667,F,0,0,OUT
17231,0,114,330667,I,0,0,IN
17232,0,8,330687,I,0,0,OUT
17233,0,8,330687,F,0,0,IN
17234,0,24,330700,E,0,0,OUT
17235,0,24,330700,I,0,0,IN
17236,0,293,330703,F,0,0,OUT
17237,0,293,330703,I,0,0,IN
17238,0,260,330706,I,0,0,OUT
17239,0,260,330706,F,0,0,IN
17240,0,114,330722,I,20,0,OUT
17241,0,114,330722,F,0,0,IN
17242,0,24,330746,I,6,0,OUT
17243,0,24,330746,F,0,0,IN
17244,0,257,330748,E,0,0,OUT
17245,0,257,330748,F,0,0,IN
17246,0,60,330771,E,0,0,OUT
17247,0,60,330771,F,0,0,IN
17248,1,293,330771,I,19,0,OUT
17249,0,293,330771,F,0,0,IN
17250,0,176,330808,F,0,0,OUT
17251,0,176,330808,E,0,0,IN
17252,0,-1,330825,IXX,0,-1,IN
17253,0,249,330837,F,0,0,OUT
17254,0,249,330837,I,0,0,IN
17255,0,60,330842,F,0,0,OUT
17256,0,60,330842,E,0,0,IN
17257,0,55,330848,F,0,0,OUT
17258,0,55,330848,E,0,0,IN
17259,0,249,330852,I,0,0,OUT
17260,0,249,330852,F,0,0,IN
17261,0,188,330855,F,0,0,OUT
17262,0,188,330855,E,0,0,IN
17263,0,161,330859,E,0,0,OUT
17264,0,161,330859,F,0,0,IN
17265,0,-1,330860,IXX,35,-1,OUT
17266,0,60,330863,E,0,0,OUT
17267,0,60,330863,F,0,0,IN
17268,0,7,330866,F,0,0,OUT
17269,0,7,330866,E,0,0,IN
17270,0,142,330889,E,0,0,OUT
17271,0,142,330889,F,0,0,IN
17272,0,24,330933,F,0,0,OUT
17273,0,24,330933,I,0,0,IN
17274,0,137,330951,F,0,0,OUT
17275,0,137,330951,I,0,0,IN
17276,0,137,330961,I,0,0,OUT
17277,0,137,330961,E,0,0,IN
17278,0,24,330968,I,0,0,OUT
17279,0,24,330968,F,0,0,IN
17280,0,202,330981,E,0,0,OUT
17281,0,202,330981,F,0,0,IN
17282,0,257,330990,F,0,0,OUT
17283,0,257,330990,E,0,0,IN
17284,0,142,331003,F,0,0,OUT
17285,0,142,331003,I,0,0,IN
17286,0,142,331022,I,0,0,OUT
17287,0,142,331022,F,0,0,IN
17288,0,63,331074,E,0,0,OUT
17289,0,63,331074,I,0,0,IN
17290,0,68,331085,F,0,0,OUT
17291,0,68,331085,I,0,0,IN
17292,0,293,331086,F,0,0,OUT
17293,0,293,331086,I,0,0,IN
17294,0,258,331096,F,0,0,OUT
17295,0,258,331096,E,0,0,IN
17296,0,143,331097,E,0,0,OUT
17297,0,143,331097,F,0,0,IN
17298,0,63,331099,I,0,0,OUT
17299,0,63,331099,E,0,0,IN
17300,0,68,331104,I,0,0,OUT
17301,0,68,331104,F,0,0,IN
17302,0,63,331137,E,0,0,OUT
17303,0,63,331137,F,0,0,IN
17304,0,293,331159,I,13,0,OUT
17305,0,293,331159,F,0,0,IN
17306,0,24,331203,F,0,0,OUT
17307,0,24,331203,E,0,0,IN
17308,0,60,331216,F,0,0,OUT
17309,0,60,331216,E,0,0,IN
17310,0,248,331227,E,0,0,OUT
17311,0,248,331227,I,0,0,IN
17312,0,56,331229,E,0,0,OUT
17313,0,56,331229,I,0,0,IN
17314,0,248,331242,I,0,0,OUT
17315,0,248,331242,F,0,0,IN
17316,0,63,331245,F,0,0,OUT
17317,0,63,331245,I,0,0,IN
17318,0,56,331262,I,0,0,OUT
17319,0,56,331262,F,0,0,IN
17320,0,296,331277,_,0,0,IN
17321,0,296,331277,_,0,0,OUT
17322,0,296,331277,F,0,0,IN
17323,0,248,331287,F,0,0,OUT
17324,0,248,331287,E,0,0,IN
17325,0,63,331299,I,0,0,OUT
17326,0,63,331299,F,0,0,IN
17327,0,153,331305,F,0,0,OUT
17328,0,153,331305,E,0,0,IN
17329,0,63,331322,F,0,0,OUT
17330,0,63,331322,I,0,0,IN
17331,0,3,331326,E,0,0,OUT
17332,0,3,331326,F,0,0,IN
17333,0,293,331352,F,0,0,OUT
17334,0,293,331352,E,0,0,IN
17335,0,63,331352,I,0,0,OUT
17336,0,63,331352,F,0,0,IN
17337,0,272,331387,E,0,0,OUT
17338,0,272,331387,F,0,0,IN
17339,0,4,331398,F,0,0,OUT
17340,0,4,331398,E,0,0,IN
17341,0,192,331446,F,0,0,OUT
17342,0,192,331446,E,0,0,IN
17343,0,53,331452,E,0,0,OUT
17344,0,53,331452,I,0,0,IN
17345,0,53,331497,I,0,0,OUT
17346,0,53,331497,E,0,0,IN
17347,0,53,331505,E,0,0,OUT
17348,0,53,331505,F,0,0,IN
17349,0,272,331598,F,0,0,OUT
17350,0,272,331598,E,0,0,IN
17351,0,142,331610,F,0,0,OUT
17352,0,142,331610,I,0,0,IN
17353,0,294,331625,F,0,0,OUT
17354,0,294,331625,I,0,0,IN
17355,0,53,331655,F,0,0,OUT
17356,0,53,331655,I,0,0,IN
17357,0,68,331660,F,0,0,OUT
17358,0,68,331660,I,0,0,IN
17359,0,248,331661,E,0,0,OUT
17360,0,248,331661,I,0,0,IN
17361,0,142,331664,I,0,0,OUT
17362,0,142,331664,F,0,0,IN
17363,0,294,331664,I,0,0,OUT
17364,0,294,331664,E,0,0,IN
17365,0,162,331675,E,0,0,OUT
17366,0,162,331675,I,0,0,IN
17367,0,53,331718,I,9,0,OUT
17368,0,53,331718,F,0,0,IN
17369,2,248,331747,I,57,0,OUT
17370,0,248,331747,F,0,0,IN
17371,1,68,331764,I,4,0,OUT
17372,0,68,331764,F,0,0,IN
17373,0,208,331797,E,0,0,OUT
17374,0,208,331797,I,0,0,IN
17375,1,162,331802,I,72,0,OUT
17376,0,162,331802,F,0,0,IN
17377,0,208,331816,I,0,0,OUT
17378,0,208,331816,F,0,0,IN
17379,0,162,331899,F,0,0,OUT
17380,0,162,331899,I,0,0,IN
17381,0,191,331901,E,0,0,OUT
17382,0,191,331901,I,0,0,IN
17383,0,162,331934,I,0,0,OUT
17384,0,162,331934,F,0,0,IN
17385,0,191,331978,I,0,0,OUT
17386,0,191,331978,F,0,0,IN
17387,0,52,332064,E,0,0,OUT
17388,0,52,332064,F,0,0,IN
17389,0,182,332064,F,0,0,OUT
17390,0,182,332064,E,0,0,IN
17391,0,162,332118,F,0,0,OUT
17392,0,162,332118,E,0,0,IN
17393,0,162,332126,E,0,0,OUT
17394,0,162,332126,F,0,0,IN
17395,0,260,332129,F,0,0,OUT
17396,0,260,332129,E,0,0,IN
17397,0,52,332139,F,0,0,OUT
17398,0,52,332139,E,0,0,IN
17399,0,177,332146,E,0,0,OUT
17400,0,177,332146,I,0,0,IN
17401,0,249,332163,F,0,0,OUT
17402,0,249,332163,I,0,0,IN
17403,0,249,332173,I,0,0,OUT
17404,0,249,332173,F,0,0,IN
17405,0,297,332178,_,0,0,IN
17406,0,297,332178,_,0,0,OUT
17407,0,297,332178,F,0,0,IN
17408,0,177,332185,I,0,0,OUT
17409,0,177,332185,F,0,0,IN
17410,0,161,332204,F,0,0,OUT
17411,0,161,332204,E,0,0,IN
17412,0,116,332223,F,0,0,OUT
17413,0,116,332223,E,0,0,IN
17414,0,119,332254,E,0,0,OUT
17415,0,119,332254,I,0,0,IN
17416,0,110,332254,E,0,0,OUT
17417,0,110,332254,I,0,0,IN
17418,0,110,332264,I,0,0,OUT
17419,0,110,332264,F,0,0,IN
17420,0,231,332277,F,0,0,OUT
17421,0,231,332277,E,0,0,IN
17422,0,83,332278,E,0,0,OUT
17423,0,83,332278,F,0,0,IN
17424,0,177,332297,F,0,0,OUT
17425,0,177,332297,I,0,0,IN
17426,0,191,332310,F,0,0,OUT
17427,0,191,332310,E,0,0,IN
17428,0,119,332314,I,0,0,OUT
17429,0,119,332314,F,0,0,IN
17430,0,177,332326,I,0,0,OUT
17431,0,177,332326,F,0,0,IN
17432,0,211,332344,F,0,0,OUT
17433,0,211,332344,E,0,0,IN
17434,0,-1,332362,IXX,0,-1,IN
17435,0,-1,332422,IXX,60,-1,OUT
17436,0,145,332490,F,0,0,OUT
17437,0,145,332490,E,0,0,IN
17438,0,86,332493,E,0,0,OUT
17439,0,86,332493,F,0,0,IN
17440,0,298,332536,_,0,0,IN
17441,0,298,332536,_,0,0,OUT
17442,0,298,332536,F,0,0,IN
17443,0,110,332544,F,0,0,OUT
17444,0,110,332544,E,0,0,IN
17445,0,235,332574,F,0,0,OUT
17446,0,235,332574,I,0,0,IN
17447,0,235,332624,I,0,0,OUT
17448,0,235,332624,F,0,0,IN
17449,0,119,332637,F,0,0,OUT
17450,0,119,332637,I,0,0,IN
17451,0,299,332684,_,0,0,IN
17452,0,299,332684,_,0,0,OUT
17453,0,299,332684,F,0,0,IN
17454,0,110,332686,E,0,0,OUT
17455,0,110,332686,F,0,0,IN
17456,0,119,332686,I,0,0,OUT
17457,0,119,332686,E,0,0,IN
17458,0,110,332702,F,0,0,OUT
17459,0,110,332702,I,0,0,IN
17460,0,136,332726,E,0,0,OUT
17461,0,136,332726,F,0,0,IN
17462,0,110,332726,I,0,0,OUT
17463,0,110,332726,F,0,0,IN
17464,0,284,332733,F,0,0,OUT
17465,0,284,332733,E,0,0,IN
17466,0,110,332802,F,0,0,OUT
17467,0,110,332802,I,0,0,IN
17468,0,30,332812,E,0,0,OUT
17469,0,30,332812,F,0,0,IN
17470,0,220,332851,F,0,0,OUT
17471,0,220,332851,E,0,0,IN
17472,0,110,332856,I,0,0,OUT
17473,0,110,332856,F,0,0,IN
17474,0,220,332901,E,0,0,OUT
17475,0,220,332901,F,0,0,IN
17476,0,270,332969,F,0,0,OUT
17477,0,270,332969,I,0,0,IN
17478,0,235,332978,F,0,0,OUT
17479,0,235,332978,E,0,0,IN
17480,0,248,332988,F,0,0,OUT
17481,0,248,332988,I,0,0,IN
17482,0,270,332989,I,0,0,OUT
17483,0,270,332989,F,0,0,IN
17484,0,110,332992,F,0,0,OUT
17485,0,110,332992,E,0,0,IN
17486,0,248,333023,I,0,0,OUT
17487,0,248,333023,F,0,0,IN
17488,0,79,333085,F,0,0,OUT
17489,0,79,333085,I,0,0,IN
17490,0,53,333085,F,0,0,OUT
17491,0,53,333085,I,0,0,IN
17492,0,131,333105,E,0,0,OUT
17493,0,131,333105,F,0,0,IN
17494,0,79,333105,I,0,0,OUT
17495,0,79,333105,F,0,0,IN
17496,0,205,333183,E,0,0,OUT
17497,0,205,333183,I,0,0,IN
17498,0,284,333194,E,0,0,OUT
17499,0,284,333194,I,0,0,IN
